service_id,date,exception_type
1140661,20230830,1
1140661,20230831,1
1140661,20230901,1
1140672,20230807,1
1140672,20230808,1
1140672,20230809,1
1140672,20230810,1
1140672,20230811,1
1140672,20230812,1
1140672,20230814,1
1140672,20230816,1
1140672,20230817,1
1140672,20230818,1
1140672,20230819,1
1140672,20230821,1
1140672,20230822,1
1140672,20230823,1
1140672,20230824,1
1140672,20230825,1
1140672,20230826,1
1140672,20230828,1
1140672,20230829,1
1140672,20230830,1
1140672,20230831,1
1140672,20230901,1
1140673,20230807,1
1140673,20230808,1
1140673,20230809,1
1140673,20230810,1
1140673,20230811,1
1140673,20230814,1
1140673,20230816,1
1140673,20230817,1
1140673,20230818,1
1140673,20230821,1
1140673,20230822,1
1140673,20230823,1
1140673,20230824,1
1140673,20230825,1
1140673,20230828,1
1140673,20230829,1
1140673,20230830,1
1140673,20230831,1
1140673,20230901,1
1140674,20230807,1
1140674,20230808,1
1140674,20230809,1
1140674,20230810,1
1140674,20230811,1
1140674,20230814,1
1140674,20230816,1
1140674,20230817,1
1140674,20230818,1
1140674,20230821,1
1140674,20230822,1
1140674,20230823,1
1140674,20230824,1
1140674,20230825,1
1140674,20230828,1
1140674,20230829,1
1140674,20230830,1
1140674,20230831,1
1140674,20230901,1
1140675,20230807,1
1140675,20230808,1
1140675,20230809,1
1140675,20230810,1
1140675,20230811,1
1140675,20230814,1
1140675,20230816,1
1140675,20230817,1
1140675,20230818,1
1140675,20230821,1
1140675,20230822,1
1140675,20230823,1
1140675,20230824,1
1140675,20230825,1
1140675,20230828,1
1140675,20230829,1
1140675,20230830,1
1140675,20230831,1
1140675,20230901,1
1140676,20230807,1
1140676,20230808,1
1140676,20230809,1
1140676,20230810,1
1140676,20230811,1
1140676,20230814,1
1140676,20230816,1
1140676,20230817,1
1140676,20230818,1
1140676,20230821,1
1140676,20230822,1
1140676,20230823,1
1140676,20230824,1
1140676,20230825,1
1140676,20230828,1
1140676,20230829,1
1140676,20230830,1
1140676,20230831,1
1140676,20230901,1
1140677,20230807,1
1140677,20230808,1
1140677,20230809,1
1140677,20230810,1
1140677,20230811,1
1140677,20230814,1
1140677,20230816,1
1140677,20230817,1
1140677,20230818,1
1140677,20230821,1
1140677,20230822,1
1140677,20230823,1
1140677,20230824,1
1140677,20230825,1
1140677,20230828,1
1140677,20230829,1
1140677,20230830,1
1140677,20230831,1
1140677,20230901,1
1140678,20230807,1
1140678,20230808,1
1140678,20230809,1
1140678,20230810,1
1140678,20230811,1
1140678,20230814,1
1140678,20230816,1
1140678,20230817,1
1140678,20230818,1
1140678,20230821,1
1140678,20230822,1
1140678,20230823,1
1140678,20230824,1
1140678,20230825,1
1140678,20230828,1
1140678,20230829,1
1140678,20230830,1
1140678,20230831,1
1140678,20230901,1
1140679,20230807,1
1140679,20230808,1
1140679,20230809,1
1140679,20230810,1
1140679,20230811,1
1140679,20230814,1
1140679,20230816,1
1140679,20230817,1
1140679,20230818,1
1140679,20230821,1
1140679,20230822,1
1140679,20230823,1
1140679,20230824,1
1140679,20230825,1
1140679,20230828,1
1140679,20230829,1
1140679,20230830,1
1140679,20230831,1
1140679,20230901,1
1140680,20230807,1
1140680,20230808,1
1140680,20230809,1
1140680,20230810,1
1140680,20230811,1
1140680,20230814,1
1140680,20230816,1
1140680,20230817,1
1140680,20230818,1
1140680,20230821,1
1140680,20230822,1
1140680,20230823,1
1140680,20230824,1
1140680,20230825,1
1140680,20230828,1
1140680,20230829,1
1140680,20230830,1
1140680,20230831,1
1140680,20230901,1
1140681,20230807,1
1140681,20230808,1
1140681,20230809,1
1140681,20230810,1
1140681,20230811,1
1140681,20230814,1
1140681,20230816,1
1140681,20230817,1
1140681,20230818,1
1140681,20230821,1
1140681,20230822,1
1140681,20230823,1
1140681,20230824,1
1140681,20230825,1
1140681,20230828,1
1140681,20230829,1
1140681,20230830,1
1140681,20230831,1
1140681,20230901,1
1140682,20230807,1
1140682,20230808,1
1140682,20230809,1
1140682,20230810,1
1140682,20230811,1
1140682,20230814,1
1140682,20230816,1
1140682,20230817,1
1140682,20230818,1
1140682,20230821,1
1140682,20230822,1
1140682,20230823,1
1140682,20230824,1
1140682,20230825,1
1140682,20230828,1
1140682,20230829,1
1140682,20230830,1
1140682,20230831,1
1140682,20230901,1
1140683,20230807,1
1140683,20230808,1
1140683,20230809,1
1140683,20230810,1
1140683,20230811,1
1140683,20230812,1
1140683,20230814,1
1140683,20230816,1
1140683,20230817,1
1140683,20230818,1
1140683,20230819,1
1140683,20230821,1
1140683,20230822,1
1140683,20230823,1
1140683,20230824,1
1140683,20230825,1
1140683,20230826,1
1140683,20230828,1
1140683,20230829,1
1140683,20230830,1
1140683,20230831,1
1140683,20230901,1
1140684,20230807,1
1140684,20230808,1
1140684,20230809,1
1140684,20230810,1
1140684,20230811,1
1140684,20230812,1
1140684,20230814,1
1140684,20230816,1
1140684,20230817,1
1140684,20230818,1
1140684,20230819,1
1140684,20230821,1
1140684,20230822,1
1140684,20230823,1
1140684,20230824,1
1140684,20230825,1
1140684,20230826,1
1140684,20230828,1
1140684,20230829,1
1140684,20230830,1
1140684,20230831,1
1140684,20230901,1
1140685,20230807,1
1140685,20230808,1
1140685,20230809,1
1140685,20230810,1
1140685,20230811,1
1140685,20230814,1
1140685,20230816,1
1140685,20230817,1
1140685,20230818,1
1140685,20230821,1
1140685,20230822,1
1140685,20230823,1
1140685,20230824,1
1140685,20230825,1
1140685,20230828,1
1140685,20230829,1
1140685,20230830,1
1140685,20230831,1
1140685,20230901,1
1140686,20230807,1
1140686,20230808,1
1140686,20230809,1
1140686,20230810,1
1140686,20230811,1
1140686,20230812,1
1140686,20230814,1
1140686,20230816,1
1140686,20230817,1
1140686,20230818,1
1140686,20230819,1
1140686,20230821,1
1140686,20230822,1
1140686,20230823,1
1140686,20230824,1
1140686,20230825,1
1140686,20230826,1
1140686,20230828,1
1140686,20230829,1
1140686,20230830,1
1140686,20230831,1
1140686,20230901,1
1140687,20230807,1
1140687,20230808,1
1140687,20230809,1
1140687,20230810,1
1140687,20230811,1
1140687,20230814,1
1140687,20230816,1
1140687,20230817,1
1140687,20230818,1
1140687,20230821,1
1140687,20230822,1
1140687,20230823,1
1140687,20230824,1
1140687,20230825,1
1140687,20230828,1
1140687,20230829,1
1140687,20230830,1
1140687,20230831,1
1140687,20230901,1
1140696,20230807,1
1140696,20230808,1
1140696,20230809,1
1140696,20230810,1
1140696,20230811,1
1140696,20230812,1
1140696,20230814,1
1140696,20230816,1
1140696,20230817,1
1140696,20230818,1
1140696,20230819,1
1140696,20230821,1
1140696,20230822,1
1140696,20230823,1
1140696,20230824,1
1140696,20230825,1
1140696,20230826,1
1140696,20230828,1
1140696,20230829,1
1140696,20230830,1
1140696,20230831,1
1140696,20230901,1
1140697,20230807,1
1140697,20230808,1
1140697,20230809,1
1140697,20230810,1
1140697,20230811,1
1140697,20230814,1
1140697,20230816,1
1140697,20230817,1
1140697,20230818,1
1140697,20230821,1
1140697,20230822,1
1140697,20230823,1
1140697,20230824,1
1140697,20230825,1
1140697,20230828,1
1140697,20230829,1
1140697,20230830,1
1140697,20230831,1
1140697,20230901,1
1140708,20230807,1
1140708,20230808,1
1140708,20230809,1
1140708,20230810,1
1140708,20230811,1
1140708,20230812,1
1140708,20230814,1
1140708,20230816,1
1140708,20230817,1
1140708,20230818,1
1140708,20230819,1
1140708,20230821,1
1140708,20230822,1
1140708,20230823,1
1140708,20230824,1
1140708,20230825,1
1140708,20230826,1
1140708,20230828,1
1140708,20230829,1
1140708,20230830,1
1140708,20230831,1
1140708,20230901,1
1140709,20230807,1
1140709,20230808,1
1140709,20230809,1
1140709,20230810,1
1140709,20230811,1
1140709,20230812,1
1140709,20230814,1
1140709,20230816,1
1140709,20230817,1
1140709,20230818,1
1140709,20230819,1
1140709,20230821,1
1140709,20230822,1
1140709,20230823,1
1140709,20230824,1
1140709,20230825,1
1140709,20230826,1
1140709,20230828,1
1140709,20230829,1
1140709,20230830,1
1140709,20230831,1
1140709,20230901,1
1140712,20230807,1
1140712,20230808,1
1140712,20230809,1
1140712,20230810,1
1140712,20230811,1
1140712,20230812,1
1140712,20230814,1
1140712,20230816,1
1140712,20230817,1
1140712,20230818,1
1140712,20230819,1
1140712,20230821,1
1140712,20230822,1
1140712,20230823,1
1140712,20230824,1
1140712,20230825,1
1140712,20230826,1
1140712,20230828,1
1140712,20230829,1
1140712,20230830,1
1140712,20230831,1
1140712,20230901,1
1140713,20230807,1
1140713,20230808,1
1140713,20230809,1
1140713,20230810,1
1140713,20230811,1
1140713,20230812,1
1140713,20230814,1
1140713,20230816,1
1140713,20230817,1
1140713,20230818,1
1140713,20230819,1
1140713,20230821,1
1140713,20230822,1
1140713,20230823,1
1140713,20230824,1
1140713,20230825,1
1140713,20230826,1
1140713,20230828,1
1140713,20230829,1
1140713,20230830,1
1140713,20230831,1
1140713,20230901,1
1141774,20230815,1
1142059,20230815,1
1142089,20230815,1
1142090,20230815,1
1142091,20230815,1
1142092,20230815,1
1142093,20230815,1
1142094,20230815,1
1142095,20230815,1
1142096,20230815,1
1142197,20230815,1
1142198,20230815,1
1142199,20230815,1
1142393,20230815,1
1142394,20230815,1
1142395,20230815,1
1142537,20230815,1
1142538,20230815,1
1142539,20230815,1
1142540,20230815,1
1142541,20230815,1
1142542,20230815,1
1142543,20230815,1
1142544,20230815,1
1142545,20230815,1
1142705,20230815,1
1142706,20230815,1
1142707,20230815,1
1143100,20230815,1
1143108,20230815,1
1143164,20230807,1
1143164,20230808,1
1143164,20230809,1
1143164,20230810,1
1143164,20230811,1
1143164,20230812,1
1143164,20230814,1
1143164,20230816,1
1143164,20230817,1
1143164,20230818,1
1143164,20230819,1
1143164,20230821,1
1143164,20230822,1
1143164,20230823,1
1143164,20230824,1
1143164,20230825,1
1143164,20230826,1
1143164,20230828,1
1143164,20230829,1
1143164,20230830,1
1143164,20230831,1
1143164,20230901,1
1143165,20230807,1
1143165,20230808,1
1143165,20230809,1
1143165,20230810,1
1143165,20230811,1
1143165,20230812,1
1143165,20230814,1
1143165,20230816,1
1143165,20230817,1
1143165,20230818,1
1143165,20230819,1
1143165,20230821,1
1143165,20230822,1
1143165,20230823,1
1143165,20230824,1
1143165,20230825,1
1143165,20230826,1
1143165,20230828,1
1143165,20230829,1
1143165,20230830,1
1143165,20230831,1
1143165,20230901,1
1143166,20230807,1
1143166,20230808,1
1143166,20230809,1
1143166,20230810,1
1143166,20230811,1
1143166,20230812,1
1143166,20230814,1
1143166,20230816,1
1143166,20230817,1
1143166,20230818,1
1143166,20230819,1
1143166,20230821,1
1143166,20230822,1
1143166,20230823,1
1143166,20230824,1
1143166,20230825,1
1143166,20230826,1
1143166,20230828,1
1143166,20230829,1
1143166,20230830,1
1143166,20230831,1
1143166,20230901,1
1143167,20230807,1
1143167,20230808,1
1143167,20230809,1
1143167,20230810,1
1143167,20230811,1
1143167,20230812,1
1143167,20230814,1
1143167,20230816,1
1143167,20230817,1
1143167,20230818,1
1143167,20230819,1
1143167,20230821,1
1143167,20230822,1
1143167,20230823,1
1143167,20230824,1
1143167,20230825,1
1143167,20230826,1
1143167,20230828,1
1143167,20230829,1
1143167,20230830,1
1143167,20230831,1
1143167,20230901,1
1143168,20230807,1
1143168,20230808,1
1143168,20230809,1
1143168,20230810,1
1143168,20230811,1
1143168,20230812,1
1143168,20230814,1
1143168,20230816,1
1143168,20230817,1
1143168,20230818,1
1143168,20230819,1
1143168,20230821,1
1143168,20230822,1
1143168,20230823,1
1143168,20230824,1
1143168,20230825,1
1143168,20230826,1
1143168,20230828,1
1143168,20230829,1
1143168,20230830,1
1143168,20230831,1
1143168,20230901,1
1143169,20230807,1
1143169,20230808,1
1143169,20230809,1
1143169,20230810,1
1143169,20230811,1
1143169,20230812,1
1143169,20230814,1
1143169,20230816,1
1143169,20230817,1
1143169,20230818,1
1143169,20230819,1
1143169,20230821,1
1143169,20230822,1
1143169,20230823,1
1143169,20230824,1
1143169,20230825,1
1143169,20230826,1
1143169,20230828,1
1143169,20230829,1
1143169,20230830,1
1143169,20230831,1
1143169,20230901,1
1143170,20230807,1
1143170,20230808,1
1143170,20230809,1
1143170,20230810,1
1143170,20230811,1
1143170,20230812,1
1143170,20230814,1
1143170,20230816,1
1143170,20230817,1
1143170,20230818,1
1143170,20230819,1
1143170,20230821,1
1143170,20230822,1
1143170,20230823,1
1143170,20230824,1
1143170,20230825,1
1143170,20230826,1
1143170,20230828,1
1143170,20230829,1
1143170,20230830,1
1143170,20230831,1
1143170,20230901,1
1143177,20230807,1
1143177,20230808,1
1143177,20230809,1
1143177,20230810,1
1143177,20230811,1
1143177,20230812,1
1143177,20230814,1
1143177,20230816,1
1143177,20230817,1
1143177,20230818,1
1143177,20230819,1
1143177,20230821,1
1143177,20230822,1
1143177,20230823,1
1143177,20230824,1
1143177,20230825,1
1143177,20230826,1
1143177,20230828,1
1143177,20230829,1
1143177,20230830,1
1143177,20230831,1
1143177,20230901,1
1143178,20230807,1
1143178,20230808,1
1143178,20230809,1
1143178,20230810,1
1143178,20230811,1
1143178,20230812,1
1143178,20230814,1
1143178,20230816,1
1143178,20230817,1
1143178,20230818,1
1143178,20230819,1
1143178,20230821,1
1143178,20230822,1
1143178,20230823,1
1143178,20230824,1
1143178,20230825,1
1143178,20230826,1
1143178,20230828,1
1143178,20230829,1
1143178,20230830,1
1143178,20230831,1
1143178,20230901,1
1143181,20230807,1
1143181,20230808,1
1143181,20230809,1
1143181,20230810,1
1143181,20230811,1
1143181,20230812,1
1143181,20230814,1
1143181,20230816,1
1143181,20230817,1
1143181,20230818,1
1143181,20230819,1
1143181,20230821,1
1143181,20230822,1
1143181,20230823,1
1143181,20230824,1
1143181,20230825,1
1143181,20230826,1
1143181,20230828,1
1143181,20230829,1
1143181,20230830,1
1143181,20230831,1
1143181,20230901,1
1143182,20230807,1
1143182,20230808,1
1143182,20230809,1
1143182,20230810,1
1143182,20230811,1
1143182,20230812,1
1143182,20230814,1
1143182,20230816,1
1143182,20230817,1
1143182,20230818,1
1143182,20230819,1
1143182,20230821,1
1143182,20230822,1
1143182,20230823,1
1143182,20230824,1
1143182,20230825,1
1143182,20230826,1
1143182,20230828,1
1143182,20230829,1
1143182,20230830,1
1143182,20230831,1
1143182,20230901,1
1143184,20230807,1
1143184,20230808,1
1143184,20230809,1
1143184,20230810,1
1143184,20230811,1
1143184,20230812,1
1143184,20230814,1
1143184,20230816,1
1143184,20230817,1
1143184,20230818,1
1143184,20230819,1
1143184,20230821,1
1143184,20230822,1
1143184,20230823,1
1143184,20230824,1
1143184,20230825,1
1143184,20230826,1
1143184,20230828,1
1143184,20230829,1
1143184,20230830,1
1143184,20230831,1
1143184,20230901,1
1143188,20230807,1
1143188,20230808,1
1143188,20230809,1
1143188,20230810,1
1143188,20230811,1
1143188,20230812,1
1143188,20230814,1
1143188,20230816,1
1143188,20230817,1
1143188,20230818,1
1143188,20230819,1
1143188,20230821,1
1143188,20230822,1
1143188,20230823,1
1143188,20230824,1
1143188,20230825,1
1143188,20230826,1
1143188,20230828,1
1143188,20230829,1
1143188,20230830,1
1143188,20230831,1
1143188,20230901,1
1143189,20230807,1
1143189,20230808,1
1143189,20230809,1
1143189,20230810,1
1143189,20230811,1
1143189,20230812,1
1143189,20230814,1
1143189,20230816,1
1143189,20230817,1
1143189,20230818,1
1143189,20230819,1
1143189,20230821,1
1143189,20230822,1
1143189,20230823,1
1143189,20230824,1
1143189,20230825,1
1143189,20230826,1
1143189,20230828,1
1143189,20230829,1
1143189,20230830,1
1143189,20230831,1
1143189,20230901,1
1143199,20230807,1
1143199,20230808,1
1143199,20230809,1
1143199,20230810,1
1143199,20230811,1
1143199,20230812,1
1143199,20230814,1
1143199,20230816,1
1143199,20230817,1
1143199,20230818,1
1143199,20230819,1
1143199,20230821,1
1143199,20230822,1
1143199,20230823,1
1143199,20230824,1
1143199,20230825,1
1143199,20230826,1
1143199,20230828,1
1143199,20230829,1
1143199,20230830,1
1143199,20230831,1
1143199,20230901,1
1143200,20230807,1
1143200,20230808,1
1143200,20230809,1
1143200,20230810,1
1143200,20230811,1
1143200,20230812,1
1143200,20230814,1
1143200,20230816,1
1143200,20230817,1
1143200,20230818,1
1143200,20230819,1
1143200,20230821,1
1143200,20230822,1
1143200,20230823,1
1143200,20230824,1
1143200,20230825,1
1143200,20230826,1
1143200,20230828,1
1143200,20230829,1
1143200,20230830,1
1143200,20230831,1
1143200,20230901,1
1143201,20230807,1
1143201,20230808,1
1143201,20230809,1
1143201,20230810,1
1143201,20230811,1
1143201,20230812,1
1143201,20230814,1
1143201,20230816,1
1143201,20230817,1
1143201,20230818,1
1143201,20230819,1
1143201,20230821,1
1143201,20230822,1
1143201,20230823,1
1143201,20230824,1
1143201,20230825,1
1143201,20230826,1
1143201,20230828,1
1143201,20230829,1
1143201,20230830,1
1143201,20230831,1
1143201,20230901,1
1143202,20230807,1
1143202,20230808,1
1143202,20230809,1
1143202,20230810,1
1143202,20230811,1
1143202,20230812,1
1143202,20230814,1
1143202,20230816,1
1143202,20230817,1
1143202,20230818,1
1143202,20230819,1
1143202,20230821,1
1143202,20230822,1
1143202,20230823,1
1143202,20230824,1
1143202,20230825,1
1143202,20230826,1
1143202,20230828,1
1143202,20230829,1
1143202,20230830,1
1143202,20230831,1
1143202,20230901,1
1143203,20230807,1
1143203,20230808,1
1143203,20230809,1
1143203,20230810,1
1143203,20230811,1
1143203,20230812,1
1143203,20230814,1
1143203,20230816,1
1143203,20230817,1
1143203,20230818,1
1143203,20230819,1
1143203,20230821,1
1143203,20230822,1
1143203,20230823,1
1143203,20230824,1
1143203,20230825,1
1143203,20230826,1
1143203,20230828,1
1143203,20230829,1
1143203,20230830,1
1143203,20230831,1
1143203,20230901,1
1143204,20230807,1
1143204,20230808,1
1143204,20230809,1
1143204,20230810,1
1143204,20230811,1
1143204,20230812,1
1143204,20230814,1
1143204,20230816,1
1143204,20230817,1
1143204,20230818,1
1143204,20230819,1
1143204,20230821,1
1143204,20230822,1
1143204,20230823,1
1143204,20230824,1
1143204,20230825,1
1143204,20230826,1
1143204,20230828,1
1143204,20230829,1
1143204,20230830,1
1143204,20230831,1
1143204,20230901,1
1143205,20230807,1
1143205,20230808,1
1143205,20230809,1
1143205,20230810,1
1143205,20230811,1
1143205,20230812,1
1143205,20230814,1
1143205,20230816,1
1143205,20230817,1
1143205,20230818,1
1143205,20230819,1
1143205,20230821,1
1143205,20230822,1
1143205,20230823,1
1143205,20230824,1
1143205,20230825,1
1143205,20230826,1
1143205,20230828,1
1143205,20230829,1
1143205,20230830,1
1143205,20230831,1
1143205,20230901,1
1143206,20230807,1
1143206,20230808,1
1143206,20230809,1
1143206,20230810,1
1143206,20230811,1
1143206,20230812,1
1143206,20230814,1
1143206,20230816,1
1143206,20230817,1
1143206,20230818,1
1143206,20230819,1
1143206,20230821,1
1143206,20230822,1
1143206,20230823,1
1143206,20230824,1
1143206,20230825,1
1143206,20230826,1
1143206,20230828,1
1143206,20230829,1
1143206,20230830,1
1143206,20230831,1
1143206,20230901,1
1143207,20230807,1
1143207,20230808,1
1143207,20230809,1
1143207,20230810,1
1143207,20230811,1
1143207,20230812,1
1143207,20230814,1
1143207,20230816,1
1143207,20230817,1
1143207,20230818,1
1143207,20230819,1
1143207,20230821,1
1143207,20230822,1
1143207,20230823,1
1143207,20230824,1
1143207,20230825,1
1143207,20230826,1
1143207,20230828,1
1143207,20230829,1
1143207,20230830,1
1143207,20230831,1
1143207,20230901,1
1143209,20230807,1
1143209,20230808,1
1143209,20230809,1
1143209,20230810,1
1143209,20230811,1
1143209,20230812,1
1143209,20230814,1
1143209,20230816,1
1143209,20230817,1
1143209,20230818,1
1143209,20230819,1
1143209,20230821,1
1143209,20230822,1
1143209,20230823,1
1143209,20230824,1
1143209,20230825,1
1143209,20230826,1
1143209,20230828,1
1143209,20230829,1
1143209,20230830,1
1143209,20230831,1
1143209,20230901,1
1143211,20230807,1
1143211,20230808,1
1143211,20230809,1
1143211,20230810,1
1143211,20230811,1
1143211,20230812,1
1143211,20230814,1
1143211,20230816,1
1143211,20230817,1
1143211,20230818,1
1143211,20230819,1
1143211,20230821,1
1143211,20230822,1
1143211,20230823,1
1143211,20230824,1
1143211,20230825,1
1143211,20230826,1
1143211,20230828,1
1143211,20230829,1
1143211,20230830,1
1143211,20230831,1
1143211,20230901,1
1143213,20230807,1
1143213,20230808,1
1143213,20230809,1
1143213,20230810,1
1143213,20230811,1
1143213,20230812,1
1143213,20230814,1
1143213,20230816,1
1143213,20230817,1
1143213,20230818,1
1143213,20230819,1
1143213,20230821,1
1143213,20230822,1
1143213,20230823,1
1143213,20230824,1
1143213,20230825,1
1143213,20230826,1
1143213,20230828,1
1143213,20230829,1
1143213,20230830,1
1143213,20230831,1
1143213,20230901,1
1143214,20230807,1
1143214,20230808,1
1143214,20230809,1
1143214,20230810,1
1143214,20230811,1
1143214,20230812,1
1143214,20230814,1
1143214,20230816,1
1143214,20230817,1
1143214,20230818,1
1143214,20230819,1
1143214,20230821,1
1143214,20230822,1
1143214,20230823,1
1143214,20230824,1
1143214,20230825,1
1143214,20230826,1
1143214,20230828,1
1143214,20230829,1
1143214,20230830,1
1143214,20230831,1
1143214,20230901,1
1143215,20230807,1
1143215,20230808,1
1143215,20230809,1
1143215,20230810,1
1143215,20230811,1
1143215,20230812,1
1143215,20230814,1
1143215,20230816,1
1143215,20230817,1
1143215,20230818,1
1143215,20230819,1
1143215,20230821,1
1143215,20230822,1
1143215,20230823,1
1143215,20230824,1
1143215,20230825,1
1143215,20230826,1
1143215,20230828,1
1143215,20230829,1
1143215,20230830,1
1143215,20230831,1
1143215,20230901,1
1143216,20230807,1
1143216,20230808,1
1143216,20230809,1
1143216,20230810,1
1143216,20230811,1
1143216,20230812,1
1143216,20230814,1
1143216,20230816,1
1143216,20230817,1
1143216,20230818,1
1143216,20230819,1
1143216,20230821,1
1143216,20230822,1
1143216,20230823,1
1143216,20230824,1
1143216,20230825,1
1143216,20230826,1
1143216,20230828,1
1143216,20230829,1
1143216,20230830,1
1143216,20230831,1
1143216,20230901,1
1143217,20230807,1
1143217,20230808,1
1143217,20230809,1
1143217,20230810,1
1143217,20230811,1
1143217,20230812,1
1143217,20230814,1
1143217,20230816,1
1143217,20230817,1
1143217,20230818,1
1143217,20230819,1
1143217,20230821,1
1143217,20230822,1
1143217,20230823,1
1143217,20230824,1
1143217,20230825,1
1143217,20230826,1
1143217,20230828,1
1143217,20230829,1
1143217,20230830,1
1143217,20230831,1
1143217,20230901,1
1143218,20230807,1
1143218,20230808,1
1143218,20230809,1
1143218,20230810,1
1143218,20230811,1
1143218,20230812,1
1143218,20230814,1
1143218,20230816,1
1143218,20230817,1
1143218,20230818,1
1143218,20230819,1
1143218,20230821,1
1143218,20230822,1
1143218,20230823,1
1143218,20230824,1
1143218,20230825,1
1143218,20230826,1
1143218,20230828,1
1143218,20230829,1
1143218,20230830,1
1143218,20230831,1
1143218,20230901,1
1143219,20230807,1
1143219,20230808,1
1143219,20230809,1
1143219,20230810,1
1143219,20230811,1
1143219,20230812,1
1143219,20230814,1
1143219,20230816,1
1143219,20230817,1
1143219,20230818,1
1143219,20230819,1
1143219,20230821,1
1143219,20230822,1
1143219,20230823,1
1143219,20230824,1
1143219,20230825,1
1143219,20230826,1
1143219,20230828,1
1143219,20230829,1
1143219,20230830,1
1143219,20230831,1
1143219,20230901,1
1143220,20230807,1
1143220,20230808,1
1143220,20230809,1
1143220,20230810,1
1143220,20230811,1
1143220,20230812,1
1143220,20230814,1
1143220,20230816,1
1143220,20230817,1
1143220,20230818,1
1143220,20230819,1
1143220,20230821,1
1143220,20230822,1
1143220,20230823,1
1143220,20230824,1
1143220,20230825,1
1143220,20230826,1
1143220,20230828,1
1143220,20230829,1
1143220,20230830,1
1143220,20230831,1
1143220,20230901,1
1143221,20230807,1
1143221,20230808,1
1143221,20230809,1
1143221,20230810,1
1143221,20230811,1
1143221,20230812,1
1143221,20230814,1
1143221,20230816,1
1143221,20230817,1
1143221,20230818,1
1143221,20230819,1
1143221,20230821,1
1143221,20230822,1
1143221,20230823,1
1143221,20230824,1
1143221,20230825,1
1143221,20230826,1
1143221,20230828,1
1143221,20230829,1
1143221,20230830,1
1143221,20230831,1
1143221,20230901,1
1143223,20230807,1
1143223,20230808,1
1143223,20230809,1
1143223,20230810,1
1143223,20230811,1
1143223,20230812,1
1143223,20230814,1
1143223,20230816,1
1143223,20230817,1
1143223,20230818,1
1143223,20230819,1
1143223,20230821,1
1143223,20230822,1
1143223,20230823,1
1143223,20230824,1
1143223,20230825,1
1143223,20230826,1
1143223,20230828,1
1143223,20230829,1
1143223,20230830,1
1143223,20230831,1
1143223,20230901,1
1143224,20230807,1
1143224,20230808,1
1143224,20230809,1
1143224,20230810,1
1143224,20230811,1
1143224,20230812,1
1143224,20230814,1
1143224,20230816,1
1143224,20230817,1
1143224,20230818,1
1143224,20230819,1
1143224,20230821,1
1143224,20230822,1
1143224,20230823,1
1143224,20230824,1
1143224,20230825,1
1143224,20230826,1
1143224,20230828,1
1143224,20230829,1
1143224,20230830,1
1143224,20230831,1
1143224,20230901,1
1143227,20230807,1
1143227,20230808,1
1143227,20230809,1
1143227,20230810,1
1143227,20230811,1
1143227,20230812,1
1143227,20230814,1
1143227,20230816,1
1143227,20230817,1
1143227,20230818,1
1143227,20230819,1
1143227,20230821,1
1143227,20230822,1
1143227,20230823,1
1143227,20230824,1
1143227,20230825,1
1143227,20230826,1
1143227,20230828,1
1143227,20230829,1
1143227,20230830,1
1143227,20230831,1
1143227,20230901,1
1143228,20230807,1
1143228,20230808,1
1143228,20230809,1
1143228,20230810,1
1143228,20230811,1
1143228,20230812,1
1143228,20230814,1
1143228,20230816,1
1143228,20230817,1
1143228,20230818,1
1143228,20230819,1
1143228,20230821,1
1143228,20230822,1
1143228,20230823,1
1143228,20230824,1
1143228,20230825,1
1143228,20230826,1
1143228,20230828,1
1143228,20230829,1
1143228,20230830,1
1143228,20230831,1
1143228,20230901,1
1143229,20230807,1
1143229,20230808,1
1143229,20230809,1
1143229,20230810,1
1143229,20230811,1
1143229,20230812,1
1143229,20230814,1
1143229,20230816,1
1143229,20230817,1
1143229,20230818,1
1143229,20230819,1
1143229,20230821,1
1143229,20230822,1
1143229,20230823,1
1143229,20230824,1
1143229,20230825,1
1143229,20230826,1
1143229,20230828,1
1143229,20230829,1
1143229,20230830,1
1143229,20230831,1
1143229,20230901,1
1143230,20230807,1
1143230,20230808,1
1143230,20230809,1
1143230,20230810,1
1143230,20230811,1
1143230,20230812,1
1143230,20230814,1
1143230,20230816,1
1143230,20230817,1
1143230,20230818,1
1143230,20230819,1
1143230,20230821,1
1143230,20230822,1
1143230,20230823,1
1143230,20230824,1
1143230,20230825,1
1143230,20230826,1
1143230,20230828,1
1143230,20230829,1
1143230,20230830,1
1143230,20230831,1
1143230,20230901,1
1143231,20230807,1
1143231,20230808,1
1143231,20230809,1
1143231,20230810,1
1143231,20230811,1
1143231,20230812,1
1143231,20230814,1
1143231,20230816,1
1143231,20230817,1
1143231,20230818,1
1143231,20230819,1
1143231,20230821,1
1143231,20230822,1
1143231,20230823,1
1143231,20230824,1
1143231,20230825,1
1143231,20230826,1
1143231,20230828,1
1143231,20230829,1
1143231,20230830,1
1143231,20230831,1
1143231,20230901,1
1143232,20230807,1
1143232,20230808,1
1143232,20230809,1
1143232,20230810,1
1143232,20230811,1
1143232,20230812,1
1143232,20230814,1
1143232,20230816,1
1143232,20230817,1
1143232,20230818,1
1143232,20230819,1
1143232,20230821,1
1143232,20230822,1
1143232,20230823,1
1143232,20230824,1
1143232,20230825,1
1143232,20230826,1
1143232,20230828,1
